[System]
-- specify system name
Name: f21

[Parameter]
-- general syntax is parameter_name : value1, value2, ...
Data_length (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 251, 252, 253, 254, 255
Reference_Type (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 251, 252, 253, 254, 255
File_number (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 9993, 9994, 9995, 9996, 9997, 9998, 9999, 10000, 10001, 10002, 10003, 10004, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_number (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 9993, 9994, 9995, 9996, 9997, 9998, 9999, 10000, 10001, 10002, 10003, 10004, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_length (int) : 0, 1, 2, 3, 4, 5, 7, 8, 9, 15, 16, 17, 31, 32, 33, 63, 64, 65, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 255, 256, 257, 511, 512, 513, 1023, 1024, 1025, 2047, 2048, 2049, 4095, 4096, 4097, 8191, 8192, 8193, 16383, 16384, 16385, 32767, 32768, 32769, 65471, 65472, 65473, 65503, 65504, 65505, 65519, 65520, 65521, 65527, 65528, 65529, 65530, 65531, 65532, 65533, 65534, 65535
Record_data (int) : 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 507, 508, 509, 510, 511, 512, 513, 514, 515, 516, 517, 1019, 1020, 1021, 1022, 1023, 1024, 1025, 1026, 1027, 1028, 1029, 1436, 1437, 1438, 1439, 1440, 1441, 1442, 1443, 1444, 1445, 1446, 1447, 1448, 1449, 1450, 1451, 1452, 1453, 1454, 1455, 1456, 1457, 1458, 1459, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050, 2051, 2052, 2053, 4091, 4092, 4093, 4094, 4095, 4096, 4097, 4098, 4099, 4100, 4101, 5000, 8187, 8188, 8189, 8190, 8191, 8192, 8193, 8194, 8195, 8196, 8197, 10000, 16379, 16380, 16381, 16382, 16383, 16384, 16385, 16386, 16387, 16388, 16389, 20000, 32763, 32764, 32765, 32766, 32767, 32768, 32769, 32770, 32771, 32772, 32773, 65533, 65534, 65535, 65536, 65537

[Relation]
-- this section is optional
-- general format Rx : (p1, p2, ..., pk, Strength)

[Constraint]
-- this section is also optional
Record_data!=2*Record_length
Record_data%2!=0

[Test Set]
-- set existing test set for extend mode. this is also optional
-- * represents don't-care value
Data_length,Reference_Type,File_number,Record_number,Record_length,Record_data
67,68,32767,65,1,259
124,131,32768,127,2,259
133,2,32769,128,3,259
31,14,65471,129,4,259
37,8,65472,255,65504,259
59,30,65473,256,65527,259
60,69,65503,257,65528,259
63,0,65504,511,65529,259
11,18,65505,512,65530,259
30,59,65519,513,5,259
10,16,65520,1023,2049,259
12,133,65521,1024,8193,259
13,10,65527,1025,16383,259
17,19,65528,2047,65472,259
18,37,65529,2048,65473,259
5,68,65530,2049,65519,259
14,132,65531,4095,65520,259
15,0,65532,4096,65521,259
0,3,65533,4097,16384,259
11,31,65534,8191,7,259
27,64,65535,8192,4096,259
129,251,0,9993,32767,261
9,12,1,9994,65,261
252,21,2,9995,116,261
127,27,3,9996,117,261
18,28,4,9997,118,261
30,65,5,9998,119,261
254,30,7,9999,120,261
59,0,8,10000,121,261
61,14,9,10001,122,261
132,34,15,10002,123,261
251,5,16,10003,124,261
1,20,17,10004,125,261
253,35,31,16383,126,261
21,1,32,16384,127,261
32,4,33,16385,128,261
4,66,63,32767,129,261
64,129,64,32768,255,261
65,62,65,32769,256,261
69,255,127,65471,257,261
29,132,128,65472,511,261
37,253,129,65473,512,261
62,19,255,65503,513,261
7,32,256,65504,1023,261
63,36,257,65505,1024,261
123,61,511,65519,1025,261
19,63,512,65520,2047,261
20,13,513,65521,2048,261
133,3,1023,65527,4095,261
6,67,1024,65528,15,261
60,126,1025,65529,2049,261
15,37,2047,65530,4097,261
5,125,2048,65531,16,261
34,127,2049,65532,17,261
35,130,4095,65533,64,261
130,133,4096,65534,32,261
131,7,4097,65535,16385,261
3,9,8191,0,65503,261
12,11,8192,1,65504,261
27,66,8193,2,65505,261
36,17,9993,3,31,261
28,124,9994,4,8192,261
31,16,9995,5,33,261
10,29,9996,7,63,261
66,128,9997,8,16384,261
67,131,9998,9,65527,261
33,32,9999,15,65530,261
0,68,10000,16,65531,261
16,126,10001,17,65532,261
125,28,10002,31,65533,261
255,29,10003,32,65534,261
128,31,10004,33,65535,261
11,33,16383,63,0,261
128,60,16384,64,1,261
68,69,16385,65,2,261
1,252,32767,127,3,261
2,2,32768,128,4,261
8,10,32769,129,5,261
124,123,65471,255,7,261
126,15,65472,256,8,261
127,124,65473,257,9,261
14,254,65503,511,65471,261
13,6,65504,512,65472,261
255,64,65505,513,65521,261
17,128,65519,1023,65519,261
65,9,65520,1024,65528,261
4,18,65521,1025,65529,261
67,61,65527,2047,8191,261
29,59,65528,2048,16383,261
62,252,65529,2049,32767,261
123,253,65530,4095,32768,261
124,30,65531,4096,32769,261
66,7,65532,4097,8193,261
16,8,65533,8191,65473,261
253,27,65534,8192,65520,261
254,65,65535,8193,31,261
34,5,0,9994,33,507
35,6,1,9995,118,507
8,13,2,9996,119,507
9,66,3,9997,120,507
126,3,4,9998,121,507
69,7,5,9999,122,507
11,27,7,10000,123,507
32,129,8,10001,124,507
36,2,9,10002,125,507
16,251,15,10003,126,507
59,16,16,10004,127,507
60,132,17,16383,128,507
30,68,31,16384,129,507
0,29,32,16385,255,507
131,20,33,32767,256,507
132,4,63,32768,257,507
3,37,64,32769,511,507
29,254,65,65471,512,507
67,255,127,65472,513,507
133,21,128,65473,1023,507
251,1,129,65503,1024,507
255,9,255,65504,1025,507
4,10,256,65505,2047,507
125,12,257,65519,2048,507
130,127,511,65520,4096,507
7,28,512,65521,16,507
128,35,513,65527,17,507
2,36,1023,65528,65,507
15,69,1024,65529,116,507
129,62,1025,65530,117,507
6,124,2047,65531,32,507
252,8,2048,65532,8191,507
20,252,2049,65533,63,507
28,19,4095,65534,8193,507
37,67,4096,65535,4095,507
61,17,4097,0,64,507
21,59,8191,1,4097,507
253,65,8192,2,16384,507
33,5,8193,3,16385,507
12,14,9993,4,32767,507
13,60,9994,5,32768,507
64,64,9995,7,32769,507
68,125,9996,8,65471,507
69,130,9997,9,65472,507
127,18,9998,15,65473,507
254,31,9999,16,15,507
18,63,10000,17,65504,507
65,128,10001,31,65505,507
66,253,10002,32,65527,507
123,133,10003,33,65528,507
1,32,10004,63,65529,507
19,130,16383,64,65530,507
62,130,16384,65,65531,507
63,61,16385,127,65532,507
14,131,32767,128,65533,507
35,34,32768,129,65534,507
252,60,32769,255,65535,507
5,67,65471,256,0,507
31,7,65472,257,1,507
10,123,65473,511,2,507
131,15,65503,512,3,507
124,0,65504,513,4,507
126,33,65505,1023,5,507
8,30,65519,1024,7,507
17,36,65520,1025,8,507
59,64,65521,2047,9,507
9,11,65527,2048,31,507
27,17,65528,2049,8192,507
132,35,65529,4095,16383,507
129,126,65530,4096,65503,507
133,253,65531,4097,65519,507
251,10,65532,8191,65520,507
34,133,65533,8192,65521,507
252,28,65534,8193,33,507
255,13,65535,9993,64,507
5,12,0,9995,117,509
32,4,1,9996,120,509
36,125,2,9997,121,509
125,129,3,9998,122,509
128,31,4,9999,123,509
129,255,5,10000,124,509
19,62,7,10001,125,509
20,18,8,10002,126,509
2,20,9,10003,127,509
27,63,15,10004,128,509
28,66,16,16383,129,509
31,67,17,16384,255,509
123,69,31,16385,256,509
7,127,32,32767,257,509
16,128,33,32768,511,509
35,1,63,32769,512,509
1,35,64,65471,513,509
60,37,65,65472,1023,509
61,9,127,65473,1024,509
21,2,128,65503,1025,509
33,34,129,65504,2047,509
11,5,255,65505,2048,509
133,11,256,65519,2049,509
251,65,257,65520,4095,509
6,124,511,65521,8191,509
9,21,512,65527,8192,509
10,131,513,65528,4096,509
126,68,1023,65529,16,509
130,0,1024,65530,17,509
14,6,1025,65531,31,509
17,123,2047,65532,63,509
68,28,2048,65533,119,509
8,29,2049,65534,65,509
12,61,4095,65535,16383,509
30,14,4096,0,16384,509
66,16,4097,1,116,509
18,126,8191,2,15,509
34,254,8192,3,32768,509
0,8,8193,4,32,509
131,13,9993,5,118,509
59,19,9994,7,16385,509
252,30,9995,8,32767,509
4,3,9996,9,65503,509
127,251,9997,15,65504,509
37,128,9998,16,65533,509
15,59,9999,17,65534,509
253,15,10000,31,65535,509
63,12,10001,32,0,509
254,62,10002,33,1,509
65,64,10003,63,2,509
255,251,10004,64,3,509
13,252,16383,65,4,509
29,7,16384,127,5,509
64,254,16385,128,7,509
69,36,32767,129,8,509
125,253,32768,255,9,509
62,255,32769,256,33,509
132,60,65471,257,64,509
3,125,65472,511,65530,509
37,133,65473,512,65531,509
123,128,65503,513,65532,509
31,1,65504,1023,65505,509
20,130,65505,1024,65520,509
9,3,65519,1025,4097,509
124,10,65520,2047,65471,509
126,27,65521,2048,65472,509
10,132,65527,2049,65527,509
11,4,65528,4095,65528,509
28,33,65529,4096,65529,509
127,17,65530,4097,16,509
21,37,65531,8191,17,509
131,32,65532,8192,65473,509
253,61,65533,8193,65519,509
254,68,65534,9993,65521,509
67,69,65535,9994,15,509
12,132,0,9996,65,511
13,11,1,9997,116,511
14,15,2,9998,117,511
15,63,3,9999,118,511
10,5,4,10000,119,511
128,13,5,10001,120,511
130,59,7,10002,121,511
34,32,8,10003,122,511
28,127,9,10004,123,511
36,34,15,16383,124,511
68,0,16,16384,125,511
69,6,17,16385,126,511
129,29,31,32767,127,511
62,20,32,32768,128,511
6,65,33,32769,129,511
7,251,63,65471,255,511
63,18,64,65472,256,511
64,36,65,65473,257,511
65,129,127,65503,511,511
126,255,128,65504,512,511
127,4,129,65505,513,511
5,33,255,65519,1023,511
16,123,256,65520,1024,511
17,14,257,65521,1025,511
37,8,511,65527,2047,511
66,9,512,65528,2048,511
29,28,513,65529,8193,511
32,124,1023,65530,32769,511
132,62,1024,65531,63,511
251,3,1025,65532,4096,511
0,16,2047,65533,4095,511
254,125,2048,65534,8192,511
123,129,2049,65535,32767,511
125,35,4095,0,32768,511
19,253,4096,1,65503,511
20,30,4097,2,65504,511
60,64,8191,3,65505,511
21,31,8192,4,2049,511
61,130,8193,5,4097,511
27,2,9993,7,8191,511
30,254,9994,8,32,511
124,31,9995,9,16384,511
31,66,9996,15,65527,511
33,67,9997,16,65528,511
2,133,9998,17,65529,511
3,60,9999,31,1,511
4,27,10000,32,2,511
35,7,10001,33,3,511
18,12,10002,63,4,511
9,61,10003,64,5,511
18,1,10004,65,7,511
1,19,16383,127,8,511
3,126,16384,128,9,511
36,124,16385,129,15,511
64,21,32767,255,16,511
133,68,32768,256,17,511
255,37,32769,257,31,511
11,131,65471,511,33,511
12,69,65472,512,64,511
125,10,65473,513,65,511
59,66,65503,1023,116,511
36,67,65504,1024,65533,511
252,6,65505,1025,65534,511
0,32,65519,2047,65535,511
1,62,65520,2048,0,511
67,66,65521,2049,32,511
131,12,65527,4095,65530,511
32,127,65528,4096,65531,511
253,67,65529,4097,65532,511
15,65,65530,8191,65472,511
129,13,65531,8192,65471,511
128,12,65532,8193,63,511
8,128,65533,9993,118,511
7,252,65534,9994,119,511
20,8,65535,9995,65519,511
27,63,0,9997,65521,513
29,20,1,9998,124,513
63,126,2,9999,125,513
13,3,3,10000,126,513
60,123,4,10001,127,513
61,2,5,10002,128,513
0,27,7,10003,129,513
19,125,8,10004,255,513
30,6,9,16383,256,513
37,11,15,16384,257,513
17,17,16,16385,511,513
18,251,17,32767,512,513
65,18,31,32768,513,513
69,36,32,32769,1023,513
128,19,33,65471,1024,513
33,255,63,65472,1025,513
130,4,64,65473,2047,513
1,132,65,65503,2048,513
132,30,127,65504,2049,513
32,133,128,65505,4095,513
2,7,129,65519,4096,513
3,31,255,65520,8193,513
4,33,256,65521,16383,513
10,15,257,65527,32769,513
14,21,511,65528,65473,513
133,16,512,65529,65520,513
251,127,513,65530,65528,513
66,14,1023,65531,16385,513
127,35,1024,65532,65471,513
5,9,1025,65533,122,513
6,59,2047,65534,16384,513
20,34,2048,65535,121,513
16,65,2049,0,117,513
34,131,4095,1,118,513
36,29,4096,2,119,513
31,61,4097,3,120,513
59,68,8191,4,65472,513
67,28,8192,5,65519,513
21,0,8193,7,123,513
254,10,9993,8,65529,513
64,129,9994,9,65530,513
125,130,9995,15,65531,513
35,124,9996,16,65532,513
126,5,9997,17,65533,513
68,127,9998,31,65534,513
62,62,9999,32,65535,513
129,32,10000,33,0,513
255,252,10001,63,1,513
12,37,10002,64,2,513
7,69,10003,65,3,513
253,20,10004,127,4,513
28,126,16383,128,5,513
63,8,16384,129,7,513
9,20,16385,255,8,513
123,1,32767,256,9,513
15,67,32768,257,15,513
125,5,32769,511,16,513
8,66,65471,512,17,513
11,13,65472,513,31,513
61,16,65473,1023,32,513
124,60,65503,1024,33,513
65,253,65504,1025,63,513
13,254,65505,2047,64,513
131,2,65519,2048,65,513
29,33,65520,2049,116,513
37,131,65521,4095,120,513
123,14,65527,4096,121,513
19,15,65528,4097,122,513
252,64,65529,8191,65504,513
20,63,65530,8192,65505,513
127,128,65531,8193,65503,513
17,17,65532,9993,65527,513
10,30,65533,9994,8192,513
31,60,65534,9995,123,513
21,36,65535,9996,124,513
35,252,0,9998,125,515
6,27,1,9999,126,515
37,11,2,10000,127,515
253,29,3,10001,128,515
12,30,4,10002,129,515
130,35,5,10003,255,515
14,251,7,10004,256,515
2,34,8,16383,257,515
254,59,9,16384,511,515
255,65,15,16385,512,515
21,132,16,32767,513,515
27,18,17,32768,1023,515
31,133,31,32769,1024,515
32,69,32,65471,1025,515
69,123,33,65472,2047,515
123,19,63,65473,2048,515
4,0,64,65503,2049,515
66,13,65,65504,4095,515
68,16,127,65505,4096,515
128,32,128,65519,4097,515
129,60,129,65520,8191,515
8,63,255,65521,16385,515
13,125,256,65527,32767,515
132,129,257,65528,32768,515
11,33,511,65529,32769,515
5,36,512,65530,16383,515
67,4,513,65531,65473,515
16,255,1023,65532,65521,515
251,68,1024,65533,65520,515
1,253,1025,65534,65528,515
60,10,2047,65535,117,515
131,9,2048,0,123,515
124,14,2049,1,8193,515
7,3,4095,2,65471,515
9,66,4096,3,65472,515
19,127,4097,4,65519,515
30,128,8191,5,65529,515
33,254,8192,7,65530,515
36,15,8193,8,65531,515
59,28,9993,9,65532,515
34,61,9994,15,65534,515
133,64,9995,16,1,515
29,1,9996,17,3,515
130,3,9997,31,7,515
18,37,9998,32,8,515
65,5,9999,33,9,515
252,8,10000,63,15,515
0,62,10001,64,16,515
126,131,10002,65,17,515
2,251,10003,127,31,515
5,21,10004,128,32,515
62,31,16383,129,33,515
14,31,16384,255,63,515
33,124,16385,256,64,515
62,125,32767,257,65,515
28,126,32768,511,116,515
64,9,32769,512,118,515
17,2,65471,513,120,515
60,4,65472,1023,121,515
3,20,65473,1024,122,515
15,12,65503,1025,124,515
251,17,65504,2047,125,515
6,32,65505,2048,2,515
63,7,65519,2049,119,515
27,8,65520,4095,4,515
125,6,65521,4096,5,515
20,63,65527,4097,65503,515
6,132,65528,8191,65533,515
12,8,65529,8192,16384,515
21,10,65530,8193,65535,515
6,61,65531,9993,0,515
37,127,65532,9994,65505,515
30,9,65533,9995,65527,515
19,16,65534,9996,128,515
32,20,65535,9997,65504,515
20,62,0,9999,129,517
1,133,1,10000,255,517
16,28,2,10001,256,517
17,0,3,10002,257,517
30,64,4,10003,511,517
254,11,5,10004,512,517
66,34,7,16383,513,517
33,36,8,16384,1023,517
34,59,9,16385,1024,517
35,123,15,32767,1025,517
2,131,16,32768,2047,517
36,8,17,32769,2048,517
64,27,31,65471,2049,517
127,253,32,65472,4095,517
60,18,33,65473,4096,517
63,126,63,65503,4097,517
253,252,64,65504,8191,517
124,29,65,65505,8192,517
126,2,127,65519,8193,517
7,21,128,65520,16383,517
14,32,129,65521,32768,517
251,33,255,65527,65473,517
65,125,256,65528,65521,517
69,17,257,65529,32767,517
61,19,511,65530,16385,517
13,255,512,65531,32769,517
130,6,513,65532,65520,517
131,4,1023,65533,65527,517
4,124,1024,65534,65530,517
132,132,1025,65535,65531,517
252,30,2047,0,127,517
11,65,2048,1,128,517
128,3,2049,2,65472,517
255,35,4095,3,65529,517
8,5,4096,4,126,517
59,15,4097,5,65471,517
129,34,8191,7,65528,517
133,129,8192,8,65533,517
7,9,8193,9,65534,517
27,20,9993,15,65535,517
28,59,9994,16,0,517
67,129,9995,17,2,517
10,251,9996,31,5,517
29,18,9997,32,15,517
34,130,9998,33,16,517
5,20,9999,63,17,517
21,63,10000,64,31,517
32,69,10001,65,32,517
68,254,10002,127,33,517
0,37,10003,128,63,517
9,16,10004,129,117,517
130,67,16383,255,118,517
18,68,16384,256,119,517
19,14,16385,257,120,517
37,13,32767,511,121,517
62,127,32768,512,122,517
132,254,32769,513,65519,517
3,7,65471,1023,9,517
125,21,65472,1024,65,517
126,31,65473,1025,116,517
27,10,65503,2047,123,517
12,12,65504,2048,1,517
123,29,65505,2049,4,517
69,66,65519,4095,64,517
4,123,65520,4096,125,517
15,127,65521,4097,8,517
68,0,65527,8191,117,517
4,1,65528,8192,124,517
4,128,65529,8193,127,517
61,29,65530,9993,3,517
1,131,65531,9994,129,517
63,19,65532,9995,65504,517
64,33,65533,9996,65505,517
128,61,65534,9997,65503,517
66,67,65535,9998,65520,517
253,129,0,10000,257,1019
63,21,1,10001,511,1019
60,7,2,10002,512,1019
10,12,3,10003,513,1019
127,17,4,10004,1023,1019
20,37,5,16383,1024,1019
18,33,7,16384,1025,1019
65,60,8,16385,2047,1019
16,65,9,32767,2048,1019
35,13,15,32768,2049,1019
36,14,16,32769,4095,1019
67,30,17,65471,4096,1019
8,31,31,65472,4097,1019
29,127,32,65473,8191,1019
61,255,33,65503,8192,1019
62,15,63,65504,8193,1019
69,68,64,65505,16383,1019
131,34,65,65519,16384,1019
9,69,127,65520,16385,1019
68,1,128,65521,32767,1019
12,123,129,65527,65472,1019
13,59,255,65528,32769,1019
130,11,256,65529,32768,1019
123,35,257,65530,65473,1019
59,66,511,65531,65521,1019
133,133,512,65532,65532,1019
252,67,513,65533,3,1019
14,28,1023,65534,4,1019
17,253,1024,65535,255,1019
30,132,1025,0,65471,1019
33,251,2047,1,65505,1019
251,18,2048,2,7,1019
7,62,2049,3,8,1019
66,63,4095,4,9,1019
15,9,4096,5,117,1019
11,27,4097,7,118,1019
34,126,8191,8,121,1019
254,0,8192,9,122,1019
32,2,8193,15,126,1019
31,3,9993,16,129,1019
27,6,9994,17,65520,1019
28,124,9995,31,256,1019
124,6,9996,32,65531,1019
132,29,9997,33,17,1019
8,36,9998,63,31,1019
64,64,9999,64,32,1019
0,125,10000,65,33,1019
1,4,10001,127,63,1019
7,20,10002,128,64,1019
19,19,10003,129,65,1019
4,35,10004,255,116,1019
6,11,16383,256,2,1019
35,252,16384,257,16,1019
5,255,16385,511,119,1019
129,130,32767,512,120,1019
16,61,32768,513,65527,1019
2,124,32769,1023,65528,1019
3,32,65471,1024,65529,1019
255,128,65472,1025,5,1019
18,253,65473,2047,124,1019
128,16,65503,2048,125,1019
18,64,65504,2049,127,1019
21,5,65505,4095,128,1019
125,28,65519,4096,123,1019
126,10,65520,4097,15,1019
9,129,65521,8191,126,1019
17,60,65527,8192,65534,1019
60,11,65528,8193,65535,1019
19,36,65529,9993,256,1019
33,133,65530,9994,1,1019
59,254,65531,9995,512,1019
60,14,65532,9996,513,1019
3,19,65533,9997,1023,1019
4,60,65534,9998,65504,1019
10,130,65535,9999,65503,1019
14,68,0,10001,65530,1021
15,33,1,10002,1024,1021
29,37,2,10003,1025,1021
30,255,3,10004,2047,1021
31,27,4,16383,2048,1021
32,124,5,16384,2049,1021
62,15,7,16385,4095,1021
61,3,8,32767,4096,1021
3,64,9,32768,4097,1021
17,130,15,32769,8191,1021
35,9,16,65471,8192,1021
19,27,17,65472,8193,1021
68,62,31,65473,16383,1021
67,18,32,65503,16384,1021
132,28,33,65504,16385,1021
133,34,63,65505,32767,1021
251,14,64,65519,32768,1021
6,17,65,65520,32769,1021
125,7,127,65521,65473,1021
127,10,128,65527,65519,1021
131,30,129,65528,65520,1021
252,65,255,65529,65521,1021
36,13,256,65530,257,1021
130,63,257,65531,511,1021
124,67,511,65532,65503,1021
128,125,512,65533,7,1021
2,0,513,65534,65533,1021
1,251,1023,65535,65532,1021
5,123,1024,0,65535,1021
13,5,1025,1,9,1021
4,69,2047,2,118,1021
28,129,2048,3,0,1021
129,2,2049,4,1,1021
254,12,4095,5,31,1021
16,32,4096,7,121,1021
253,21,4097,8,255,1021
255,61,8191,9,256,1021
12,131,8192,15,65529,1021
69,133,8193,16,2,1021
0,4,9993,17,5,1021
33,132,9994,31,15,1021
34,1,9995,32,16,1021
59,35,9996,33,32,1021
13,59,9997,63,33,1021
66,253,9998,64,63,1021
123,126,9999,65,64,1021
7,30,10000,127,65,1021
11,34,10001,128,116,1021
65,252,10002,129,117,1021
10,255,10003,255,120,1021
37,0,10004,256,123,1021
126,254,16383,257,129,1021
127,6,16384,511,3,1021
21,16,16385,512,4,1021
9,19,32767,513,17,1021
11,36,32768,1023,119,1021
15,11,32769,1024,125,1021
60,29,65471,1025,126,1021
64,59,65472,2047,122,1021
67,63,65473,2048,124,1021
66,13,65503,2049,8,1021
253,9,65504,4095,127,1021
63,31,65505,4096,128,1021
27,128,65519,4097,512,1021
33,1,65520,8191,513,1021
18,10,65521,8192,1023,1021
28,21,65527,8193,16385,1021
36,62,65528,9993,65504,1021
20,8,65529,9994,65471,1021
65,127,65530,9995,65472,1021
132,18,65531,9996,65528,1021
130,66,65532,9997,257,1021
5,254,65533,9998,511,1021
66,12,65534,9999,65531,1021
69,20,65535,10000,65527,1021
251,37,0,10002,255,1023
28,69,1,10003,2047,1023
34,251,2,10004,2048,1023
67,253,3,16383,2049,1023
255,60,4,16384,4095,1023
14,19,5,16385,4096,1023
252,18,7,32767,4097,1023
29,123,8,32768,8191,1023
62,4,9,32769,8192,1023
131,5,15,65471,8193,1023
123,3,16,65472,16383,1023
30,124,17,65473,16384,1023
2,14,31,65503,32768,1023
61,126,32,65504,32769,1023
125,132,33,65505,65505,1023
129,35,63,65519,65519,1023
35,2,64,65520,7,1023
254,15,65,65521,65521,1023
64,59,127,65527,65527,1023
8,29,128,65528,65528,1023
9,131,129,65529,65473,1023
69,132,255,65530,65530,1023
253,252,256,65531,65531,1023
37,1,257,65532,32,1023
127,11,511,65533,33,1023
133,17,512,65534,65534,1023
16,27,513,65535,5,1023
21,31,1023,0,0,1023
27,68,1024,1,1025,1023
59,125,1025,2,65533,1023
126,65,2047,3,32767,1023
130,16,2048,4,65471,1023
0,66,2049,5,65532,1023
1,30,4095,7,65535,1023
6,34,4096,8,2,1023
32,255,4097,9,3,1023
0,7,8191,15,4,1023
68,12,8192,16,120,1023
124,16,8193,17,121,1023
13,130,9993,31,124,1023
17,133,9994,32,125,1023
36,67,9995,33,1024,1023
132,10,9996,63,9,1023
3,33,9997,64,256,1023
63,129,9998,65,1023,1023
129,8,9999,127,511,1023
66,28,10000,128,512,1023
131,64,10001,129,513,1023
20,65,10002,255,15,1023
31,13,10003,256,16,1023
65,61,10004,257,17,1023
32,63,16383,511,31,1023
67,128,16384,512,116,1023
7,4,16385,513,117,1023
15,0,32767,1023,118,1023
34,21,32768,1024,63,1023
10,36,32769,1025,65,1023
12,6,65471,2047,127,1023
252,32,65472,2048,128,1023
11,127,65473,2049,129,1023
128,7,65503,4095,126,1023
255,15,65504,4096,64,1023
14,37,65505,4097,123,1023
16,125,65519,8191,257,1023
252,129,65520,8192,119,1023
5,62,65521,8193,122,1023
18,123,65527,9993,65520,1023
19,254,65528,9994,65521,1023
8,251,65529,9995,8193,1023
126,9,65530,9996,65503,1023
254,17,65531,9997,65529,1023
2,29,65532,9998,65530,1023
29,69,65533,9999,1,1023
32,130,65534,10000,8,1023
33,68,65535,10001,1024,1023
61,36,0,10003,2049,1025
62,35,1,10004,4095,1025
131,27,2,16383,4096,1025
59,254,3,16384,4097,1025
60,251,4,16385,8191,1025
11,61,5,32767,8192,1025
31,68,7,32768,16384,1025
68,126,8,32769,16385,1025
5,37,9,65471,32767,1025
35,66,15,65472,32768,1025
65,125,16,65473,32769,1025
21,62,17,65503,65473,1025
30,131,31,65504,7,1025
64,8,32,65505,65504,1025
127,252,33,65519,65533,1025
0,10,63,65520,65534,1025
124,5,64,65521,65505,1025
125,255,65,65527,0,1025
255,17,127,65528,2047,1025
3,30,128,65529,2048,1025
34,65,129,65530,65519,1025
15,13,255,65531,65520,1025
18,20,256,65532,65472,1025
36,31,257,65533,65532,1025
8,21,511,65534,64,1025
20,64,512,65535,65,1025
251,7,513,0,116,1025
27,2,1023,1,16383,1025
133,19,1024,2,65527,1025
2,33,1025,3,119,1025
14,60,2047,4,120,1025
1,133,2048,5,65503,1025
17,11,2049,7,65521,1025
29,0,4095,8,65530,1025
253,3,4096,9,65531,1025
7,34,4097,15,1,1025
128,18,8191,16,8,1025
129,128,8192,17,255,1025
254,4,8193,31,1025,1025
28,9,9993,32,65471,1025
126,14,9994,33,4,1025
33,67,9995,63,5,1025
6,132,9996,64,17,1025
4,32,9997,65,31,1025
10,63,9998,127,32,1025
12,29,9999,128,33,1025
16,124,10000,129,63,1025
27,1,10001,255,511,1025
67,127,10002,256,1024,1025
68,12,10003,257,118,1025
69,28,10004,511,9,1025
66,15,16383,512,15,1025
13,27,16384,513,121,1025
130,10,16385,1023,122,1025
63,69,32767,1024,123,1025
123,59,32768,1025,125,1025
130,253,32769,2047,126,1025
61,65,65471,2048,16,1025
132,2,65472,2049,124,1025
133,6,65473,4095,8193,1025
252,123,65503,4096,117,1025
32,16,65504,4097,256,1025
37,2,65505,8191,127,1025
62,253,65519,8192,128,1025
9,14,65520,8193,129,1025
31,15,65521,9993,513,1025
62,2,65527,9994,257,1025
128,35,65528,9995,1023,1025
69,130,65529,9996,3,1025
124,6,65530,9997,512,1025
34,9,65531,9998,1025,1025
9,252,65532,9999,4095,1025
126,63,65533,10000,65528,1025
29,3,65534,10001,65529,1025
30,19,65535,10002,2,1025
